cian_base2
cian_id ;rooms;metro;adress;square;house;price;description;renovation
280298473;4;м. Дмитровская ;Москва, Симфония 34 ЖК;135.02/69.6/5.4; Монолитный;66737240;"Продаётся 4-комнатная квартира от застройщика в новом жилом комплексе SYMPHONY 34, площадью 135.02 м_ на 49 этаже. Срок сдачи 2 кв. 2025 года.

Жилой комплекс SYMPHONY 34 это воплощение прогресса и инновации  в строительстве, дизайне и организации жилой среды. Интерьеры общественных пространств характеризует изысканность, функциональность и лаконичность. Благодаря современным технологиям, квартиры комплекса наполнены светом, а из каждой точки открываются потрясающие виды на город. Внутренний парк для жильцов, скрытый от посторонних глаз, и современная инфраструктура комплекса дарят возможность жить красиво здесь и сейчас. Расположен в 10 минутах от центра города. Стоимость указана с учетом скидки 15%., 7 фото";
275396163;4;м. Спартак ;Москва, Северо-Западный ао, Покровское-Стрешнево р-н, Клубный Город на Реке Примавера ЖК, Россини кв-л;144.2/70.2/7.9; Монолитный;88654160;"Респектабельный проект премиум-класса будет расположен на первой береговой линии Москвы-реки в одном из экологически чистых районов столицы Покровское-Стрешнево. В 5 минутах пешком станция метро ""Спартак"". В Primavera представлено более 120 вариантов планировочных решений стандартного и евроформата для любого жизненного сценария, а также редкие форматы с отдельным входом и патио, с террасами, двухуровневые квартиры и пентхаусы. 

Выразительная архитектура и благоустроенный двор разработаны именитой мастерской ATRIUM. Корпуса Клубного города на реке Primavera расположены таким образом, что большая часть квартир смотрит на воду и зелень, а панорамные окна от пола до потолка увеличивают угол обзора до 270 градусов. В паре минут пешком будут находится благоустроенная набережная от Wowhaus, экопарк в 17 га и центральный прогулочный бульвар.

В районе постройки Клубного города на реке Primavera будет насыщенная инфраструктура: школы и детские сады, рестораны, кафе, магазины, салоны красоты,  ..., 33 фото";
278084957;3;м. Спартак ;Москва, Северо-Западный ао, Покровское-Стрешнево р-н, Клубный Город на Реке Примавера ЖК, Вивальди кв-л;98.5/48.2/9.9; Монолитный;34278000;"Продаётся 3-комнатная квартира в ЖК ""Клубный город на реке Primavera"", общей площадью 98.50 кв.м., на 2 этаже.
Респектабельный проект премиум-класса будет расположен на первой береговой линии Москвы-реки в одном из экологически чистых районов столицы Покровское-Стрешнево. В 5 минутах пешком станция метро ""Спартак"". В Primavera представлено более 120 вариантов планировочных решений стандартного и евроформата для любого жизненного сценария, а также редкие форматы с отдельным входом и патио, с террасами, двухуровневые квартиры и пентхаусы. Выразительная архитектура и благоустроенный двор разработаны именитой мастерской ATRIUM. Корпуса Клубного города на реке Primavera расположены таким образом, что большая часть квартир смотрит на воду и зелень, а панорамные окна от пола до потолка увеличивают угол обзора до 270 градусов. В паре минут пешком будут находится благоустроенная набережная от Wowhaus, экопарк в 17 га и центральный прогулочный бульвар. В районе постройки Клубного города на реке  ..., 38 фото";
281699408;3;м. Минская ;Москва, Вест Гарден ЖК, к12;74.64/28.5/28.6; Монолитный;43625437;"Продаётся 3-комнатная квартира в строящемся доме (Корпус 12), срок сдачи: II-кв. 2023, общей площадью 74.64 кв.м., на 12 этаже. В корпусе 12 проектом предусмотрено выполнение фасада из металлических панелей со вставками из стемалита, первый и второй этажи облицуют гранитом.

Жилой комплекс West Garden - уникальный проект бизнес-класса на московском рынке новостроек. Проект расположен на территории престижного Западного округа, в зелёном и тихом районе вдоль улицы Минская, по соседству с респектабельными жилыми комплексами. Исторически эта локация востребована интеллигентной и состоятельной аудиторией, благодаря чему здесь сложилось окружение с однородным социальным статусом.

West Garden отличается низкой плотностью застройки - на участке в 20 гектаров комфортно разместятся 19 среднеэтажных корпусов в 12-14 этажей. Все здания комплекса отличаются уникальными фасадными решениями и будут выполнены преимущественно из натуральных материалов.

Проект предусматривает благоустройство порядка  ..., 12 фото";
281335035;4;м. Преображенская площадь ;Москва, Преображенская Площадь ЖК;120.09; Монолитно-кирпичный;53410525;Продаётся 4-комнатная квартира в строящемся доме (Корпус 1), срок сдачи: III-кв. 2024, общей площадью 120.09 кв.м., на 15 этаже. Жилой комплекс с подземной автостоянкой, отдельно стоящими ДОУ, БНК (учебный корпус) и многофункциональным центром., 9 фото;
277739038;4;м. Шаболовская ;Москва, Хавская улица, 24;148.3/63.9/44.7; Монолитный;95503438;"Черная пятница. Скидка 10% на квартиру только до 28.11.22
Стоимость указана без скидки!

В клубном доме ""Композиция  24"" продается готовая видовая 4к-квартира общей площадью 145.3 м_. Находится на 8-м этаже 8-этажного корпуса ""Делонен"". На этаже всего 2 квартиры. Из окон открываются виды на Донской монастырь и Шуховскую башню.
Планировка свободная. Одна из внешних стен закруглена, что открывает возможность реализовать эксклюзивный дизайн-проект интерьера. Уже есть 3 готовых варианта зонирования данного помещения. Каждый из этих вариантов включает просторную кухню-гостиную для совместного семейного времяпрепровождения. Есть возможность обустроить мастер-спальню с гардеробной и полноценной ванной комнатой. Можно обособить дополнительные функциональные зоны: гардеробную,  постирочную. Потолки 3.8м. В квартире предусмотрено 3 санузла. Коммуникации подведены. 

Благодаря большому количеству окон все комнаты в квартире будут наполнены светом. Высокие потолки позволяют использовать нестандарт ..., 11 фото";
281335047;3;м. Преображенская площадь ;Москва, Преображенская Площадь ЖК;98.4; Монолитно-кирпичный;40763869;Продаётся 3-комнатная квартира в строящемся доме (Корпус 1), срок сдачи: III-кв. 2024, общей площадью 98.4 кв.м., на 7 этаже. Жилой комплекс с подземной автостоянкой, отдельно стоящими ДОУ, БНК (учебный корпус) и многофункциональным центром., 9 фото;
274969663;4;м. Павелецкая ;Москва, Дубининская улица, 57к5;99.7/45.4; Монолитный;49056703;"Цена в объявлении указана с учетом Новогодней скидки! 

Продаётся 4-к квартира 99.7 кв.м. в ЖК Павелецкая сити на 25-м этаже 28 этажного дома.

Павелецкая Сити - жилой комплекс бизнес-класса, расположенный в современном Даниловском районе в пешей доступности от трех станций метро: Павелецкая, Тульская, Серпуховская.
Две очереди комплекса состоят из 9 разноуровневых зданий от 9 до 46 этажей, в стиле нью-йоркской архитектуры рядом с Москвой-рекой и с потрясающими видами на достопримечательности  сталинские высотки, ""Москва-Сити"", исторический центр Москвы, гладь реки и зелень парковых пространств.
По задумке авторов, бюро СПИЧ, возвышающиеся дома, построенные по принципу ""вертикального города"", станут архитектурной доминантой и визитной карточкой района.
Концепция благоустройства жилого комплекса разработана бюро ADM, известного своим экологичным подходом к планированию. 
На закрытой территории будут организованы игровые комплексы для детей, зоны отдыха и спортивные площадки. 
Обилие зел ..., 16 фото";
281612923;4;м. Свиблово ;Москва, Снежная улица, 22к3с2;123.4/55.6; Монолитный;56060620;"Прямая продажа от застройщика! Жилой Комплекс бизнес-класса.
Продаётся 4-к квартира номер 84 общей площадью 123.4 кв.м. на 15-м этаже 16 этажного дома. Без отделки.

Расположение комплекса: 
Клубный дом The LAKE, расположенный в Капустинском парке у пруда, заинтересует ценителей тишины и уединения, но с возможность оставаться в центре событий.
От неспящих магистралей мегаполиса The LAKE ограждают соседние кварталы бизнес-класса, пышные кроны деревьев и серебристая водная гладь.
Расположение у воды позволяет быстрее восполнять внутреннюю энергию. Высочайший уровень архитектуры, интерьеров и инженерии отвечает самым взыскательным представлениям о том, каким должен быть Дом.
Все это делает ЖК The LAKE настоящим местом силы.

Транспортная доступность:
Всего в 4 минутах от м.Свиблово. В 12 минут от м. Ботанический сад. До ТТК 9,2 км и 10,1 км до Садового кольца

Внутренняя инфраструктура:
Мир стиля и элегантности начинается с гранд-лобби. Вы словно попадаете в другой мир-так и хочется остан ..., 18 фото";
272032666;1;м. Павелецкая ;Москва, Воксхолл ЖК;40.4/12.0/13.1; Монолитно-кирпичный;24863779;"Продаётся 1-комнатная квартира от застройщика без комиссии общей площадью 40.4 м_ c просторной кухней 13.1 м_ на 5 этаже в корпусе Корпус 2 Жилого Комплекса Voxhall. Срок сдачи 2 кв. 2025 года.

ЖК Voxhall - это дома заряженные энергией города. Новый Архитектурный проект бизнес-класса рядом с метро Павелецкая.

У вас много дел и главным активом является время, которого всегда не хватает. Именно для вас мы создаём особые условия для жизни в самом центре города, в центре событий, чтобы вы могли жить с комфортом, не теряя динамичного ритма жизни. Voxhall станет вашим новым домом, в стенах которого вы сможете пополнить запас энергии и сил, чтобы проживать каждый следующий день на все 100%.

Проект расположен на Летниковской улице в замоскворецком районе в непосредственной близости от павелецкого транспортного узла. Перемещайтесь так, как удобно именно вам: широкие проспекты, микромобильный транспорт, сеть велодорожек, пешеходные зоны, подземный, наземный, автомобильный, железнодорожный тра ..., 32 фото";
279489893;2;м. Пролетарская ;Москва, Сосинская улица, 43;60.2/20.6; Монолитный;25216536;"Продается 2 комнатная квартира в ЖК Champine (ул. Сосинская, д. 43). Общая площадь квартиры - 60.2 кв. м. Высота потолков - 3.05 м. 
Квартиры будут сдаваться с высококлассной чистовой отделкой в двух стилях на выбор. Будут установлены сплит-системы, электрофурнитура (розетки, выключатели). В санузлах установлена вся сантехника. Champine - это жилой комплекс с камерной атмосферой, состоящий из 3 корпусов высотой от 6 до 13 этажей. Он находится внутри ТТК, до станции метро ""Волгоградский проспект"" - 5 минут пешком, 15 минут пешком до метро ""Пролетарская"". Жилой комплекс рассчитан всего на 244 квартиры площадью от 40 до 102 кв. м с продуманными планировочными решениями и финишной отделкой. Ресепшен в лобби первого этажа. Закрытая территория с видеонаблюдением. Подземный паркинг на 169 машиномест. Под благоустройство выделено 8 000 кв.м территории. Во внутреннем дворе появятся детские, игровые и спортивные площадки, а также различные зоны отдыха., 15 фото";
280201944;4;м. Трикотажная ;Москва, Северо-Западный ао, Покровское-Стрешнево р-н, Сити Бэй ЖК, к8;108.15/59.6/19.3; Монолитный;28637691;"Продаётся 4-комнатная квартира от застройщика в жилом комплексе City Bay, площадью 108.15 м_ на 5 этаже. Срок сдачи 4 кв. 2022 года.

City Bay современный квартал бизнес-класса на берегу Спасского затона.
Жилой комплекс расположен в районе Покровское-Стрешнево на северо-западе Москвы, с удобным выездом на МКАД, в пешей доступности от ст. МЦД ""Трикотажная"", что позволяет удачно использовать существующую транспортную и социальную инфраструктуру. 
Концепция жилого комплекса City Bay  настоящий город в городе с отлично развитой инфраструктурой и собственной благоустроенной набережной. 
Четыре квартала City Bay  Atlantic, Pacific, Indian, North.
Жилой квартал City Bay отличается оригинальной концепцией и выделяется среди других проектов такими характеристиками как: архитектура, виды из окон и природное окружение, вызывая гордость у жителей и восхищение у прохожих. 
 
Вся жизнь района Покровское-Стрешнево строится вокруг водных объектов. Пойма реки Сходни с уникальной экосистемой, речка Химк ..., 32 фото";
280298347;3;м. Дмитровская ;Москва, Симфония 34 ЖК;90.34/40.0/5.6; Монолитный;29021097;"Продаётся 3-комнатная квартира от застройщика в новом жилом комплексе SYMPHONY 34, площадью 90.34 м_ на 16 этаже. Срок сдачи 2 кв. 2025 года.

Жилой комплекс SYMPHONY 34 это воплощение прогресса и инновации  в строительстве, дизайне и организации жилой среды. Интерьеры общественных пространств характеризует изысканность, функциональность и лаконичность. Благодаря современным технологиям, квартиры комплекса наполнены светом, а из каждой точки открываются потрясающие виды на город. Внутренний парк для жильцов, скрытый от посторонних глаз, и современная инфраструктура комплекса дарят возможность жить красиво здесь и сейчас. Расположен в 10 минутах от центра города. Стоимость указана с учетом скидки 15%., 7 фото";
281234072;4;м. Ольховая ;Москва, Десеновское поселение, пос. Ватутинки, Рашен Дизайн Дистрикт ЖК, к4А, ш. Калужское (17 км до МКАД), ш. Киевское (25 км до МКАД);144.19/84.1/10.0; Монолитно-кирпичный;46484990;"Предлагаем вашему вниманию пентхаус общей площадью 144,19 кв.м. в ЖК RDD. Жилой кластер Russian Design District в Новой Москве  это яркий звездный проект, о котором все говорят: инфраструктура комплекса максимально продумана и отвечает высочайшим запросам современности. Покупая квартиру здесь, вы приобретаете намного больше, чем просто уютное пространство. В вашем распоряжении  современные школы и досуговые центры, свежий воздух и огромные зеленые пространства на берегу реки Десны. Каждый дом  произведение искусства, созданное профессиональными архитекторами в коллаборации со звездами российского дизайна, культуры и спорта.Квартира, которая предложена вашему вниманию, находится в доме, спроектированном совместно со знаменитым дирижером Валерием Гергиевым. Образная композиция здания выстроена из дерева, стекла и камня, которые, словно ноты, создают красивую архитектурную ""мелодию"". Этот дом создан для тех, кто стремится к внутренней и внешней гармонии., 30 фото";
273591477;4;м. Технопарк ;Москва, проспект Лихачева, 12к3;86.8; Монолитно-кирпичный;54970440;"Жилой квартал расположен в уникальном месте, на берегу затона Новинки в излучине Москва-реки. Жители квартала смогут прогуливаться по живописной набережной, любоваться видами на город, расположившись в кафе на берегу, и заниматься спортом на свежем воздухе. Проект ориентирован на осознанную аудиторию, которая выбирает жизнь здесь и сейчас, хочет жить в тихой гавани, но при этом оставаться в центре событий города.

Квартал для тех, кто живет осознанно, ценит каждое мгновение и наслаждается жизнью. Жить в квартале NOW  это выбор свободных от стереотипов людей, которые выбирают лучшую для себя среду обитания и формат жилья. Отличительная особенность квартала  отсутствие старой застройки. Это абсолютно новый однородный район, историю которого будут создавать его новые жители, вдохновляясь видами водной глади и города на горизонте., 11 фото";
280811118;1;м. Беломорская ;Москва, Ленинградское шоссе, 69к2;43.61; Монолитный;19850000;"О жилом комплексе. 
Жилой комплекс бизнес-класса AQUATORIA расположен на севере Москвы на Ленинградском шоссе на берегу Химкинского водохранилища. Состоит из 5 жилых корпусов, 4 из которых уже сданы, еще один планируется ввести в эксплуатацию во 2 квартале 2023 года. В домах предлагаются квартиры с разнообразными планировочными решениями площадью до 245 квадратных метров. В квартирах кухни объединены с гостиными в единое пространство, в отдельных лотах спроектированы мастер-спальни, постирочные и гардеробные, предусмотрено панорамное остекление с живописными видами на воду. Все квартиры предлагаются с полностью готовой чистовой отделкой высокого качества. Для каждого типа квартир разработан авторский дизайн-проект интерьера, который подчеркивает и раскрывает достоинства планировочных решений. На выбор доступны 3 варианта отделки. Для парковки автомобилей предусмотрен подземный паркинг с доступом на лифте в жилую часть зданий, а для хранения вещей - кладовые помещения. Дворы спроектиров ..., 17 фото";
243144673;4;м. Шелепиха ;Москва, Шмитовский проезд, 39;117.24/55.7/25.9; Монолитно-кирпичный;50530440;"Продаётся 4-комнатная квартира в строящемся доме (Корпус 10), срок сдачи: IV-кв. 2022, общей площадью 117.24 кв.м., на 12 этаже. Квартал HEADLINER находится в Пресненском районе ЦАО, рядом с метро ""Шелепиха"". Новый транспортный узел связывает переходами метро, станцию МЦК и платформу Тестовская, от которой можно за десять минут доехать до Белорусского вокзала и далее на экспрессе до аэропорта Шереметьево. Расположение на пересечении Шмитовского и Мукомольного проезда обеспечивает быстрый выезд на Третье транспортное кольцо, Краснопресненскую набережную, Кутузовский проспект и Большую Филевскую улицу. Многофункциональный квартал жилых небоскрёбов расположен в непосредственной близости от Москва-Сити и даёт максимально удобные условия для личного отдыха в шаговой доступности от бизнес-инфраструктуры.

На первых этажах домов будут работать магазины, кафе и рестораны, банки, офисы и сервисные службы комплекса. Внутри квартала планируется открытие детских садов, творческих студий, медицинск ..., 26 фото";
280202131;3;м. Трикотажная ;Москва, Северо-Западный ао, Покровское-Стрешнево р-н, Сити Бэй ЖК, к1;83.45/40.1/17.0; Монолитный;21329188;"Продаётся 3-комнатная квартира от застройщика в жилом комплексе City Bay, площадью 83.45 м_ на 15 этаже. Срок сдачи 3 кв. 2023 года.

City Bay современный квартал бизнес-класса на берегу Спасского затона.
Жилой комплекс расположен в районе Покровское-Стрешнево на северо-западе Москвы, с удобным выездом на МКАД, в пешей доступности от ст. МЦД ""Трикотажная"", что позволяет удачно использовать существующую транспортную и социальную инфраструктуру. 
Концепция жилого комплекса City Bay  настоящий город в городе с отлично развитой инфраструктурой и собственной благоустроенной набережной. 
Четыре квартала City Bay  Atlantic, Pacific, Indian, North.
Жилой квартал City Bay отличается оригинальной концепцией и выделяется среди других проектов такими характеристиками как: архитектура, виды из окон и природное окружение, вызывая гордость у жителей и восхищение у прохожих. 
 
Вся жизнь района Покровское-Стрешнево строится вокруг водных объектов. Пойма реки Сходни с уникальной экосистемой, речка Химк ..., 31 фото";
280126712;4;;Москва, Петровский парк II ЖК;84.5/48.4/11.4; Монолитный;28561000;"Прямая продажа от застройщика!
Квартиры без отделки.
Срок сдачи корпуса  1 кв. 2025 г.

Продаётся 4-к квартира 84,5 кв.м. в ЖК ""Петровский парк II"" на 6-м этаже 17 этажного дома.
Тип корпуса  монолит.
Условия покупки:

Ипотека от 4%
АО ""Альфа-Банк"". Генеральная лицензия Банка России  1326 от 16 января 2015.

Семейная ипотека от 5%
АО ""Альфа-Банк"". Генеральная лицензия Банка России  1326 от 16.01.2015 г.
АО ""Банк ДОМ.РФ"". Универсальная лицензия ЦБ РФ  2312 от 19.12.2018 г.
АО ""АБ ""РОССИЯ"". Генеральная лицензия Банка России  328 от 01.09.2016 г.

ЖК ""Петровский парк II"" расположен в историческом районе Москвы, всего в 5 минутах от одноименного живописного парка и станции метро ""Динамо"". Выразительную архитектуру от Syntaxis характеризуют асимметричные фасады, ниши и геометрические выступы, напоминающие волны. Современная эстетика архитектурных форм продолжается в интерьере внутренних пространств  двух просторных центральных лобби и входных группах.

На собственной закрытой территории рас ..., 8 фото";
274707165;4;м. Коптево ;Москва, Михалковская улица, 48С8;106.8/63.0/14.9; Монолитный;29017560;"Прямая продажа от застройщика!
Квартиры без отделки.
Срок сдачи корпуса  3 кв. 2024 г.

Продаётся 4-к квартира 106,8 кв.м. в ЖК ""Михалковский"" на 13-м этаже 18 этажного дома.
Тип корпуса  монолит.

Условия покупки:
Компания ""РГ-Девелопмент"" сотрудничает с ведущими банками, предлагая своим клиентам выгодные условия по ипотеке от 21 банка.

Ипотека от 0,1%
АО ""Банк ДОМ.РФ"". Универсальная лицензия ЦБ РФ  2312 от 19 декабря 2018 года.

Семейная ипотека от 5%
АО ""Альфа-Банк"". Генеральная лицензия Банка России  1326 от 16.01.2015 г.
АО ""Банк ДОМ.РФ"". Универсальная лицензия ЦБ РФ  2312 от 19.12.2018 г.
АО ""АБ ""РОССИЯ"". Генеральная лицензия Банка России  328 от 01.09.2016 г.

Действует программа ""Растет семья  растет и квартира""

Новый проект ""РГ-Девелопмент"" объединил в себе все необходимое для комфортной жизни в мегаполисе: узнаваемую архитектуру голландского бюро MLA+, близость зеленых зон, транспортную доступность, благоустроенную территорию с игровыми, спортивными площадками, подземный па ..., 12 фото";
273874772;4;м. Крымская ;Москва, Энитео ЖК, к2;83.5; Монолитный;35571000;"ЖК Eniteo  камерный проект расположится в двух монолитных башнях высотой 42 этажа, соединенных стилобатом, блестящий экстерьер которых выполнен с сочетанием металла латунных оттенков и стекла, подчеркивающих воздушный характер и оригинальность геометрии. А МОПы здания спроектированы архбюро HAAST, известными создателями современных и эргономичных общественных пространств.
Всего в комплексе будет насчитываться 662 просторные квартиры с современными европейскими планировками с высотой  потолков до 3.32 м. В проекте предполагаются двух-, трех и четырехкомнатные форматы, квартиры с террасами и пентхаусы. На 39 этаже расположатся террасы с захватывающими видами.
Благоустройству в новом комплексе будет отведено особое значение. Так, помимо общего озеленения двора, тут появится второй уровень благоустройства на эксплуатируемой крыше стилобата. Рисунок мощения во дворе будет повторять линии на фасадах башен, плавно переходя с одной плоскости на другую., 6 фото";
274970013;3;м. Серпуховская ;Москва, Дубининская улица, 59к5;81.4/37.8; Монолитный;36494467;"Цена в объявлении указана с учетом Новогодней скидки! 

Продаётся 3-к квартира 81.4 кв.м. в ЖК Павелецкая сити на 7-м этаже 9 этажного дома.

Павелецкая Сити - жилой комплекс бизнес-класса, расположенный в современном Даниловском районе в пешей доступности от трех станций метро: Павелецкая, Тульская, Серпуховская.
Две очереди комплекса состоят из 9 разноуровневых зданий от 9 до 46 этажей, в стиле нью-йоркской архитектуры рядом с Москвой-рекой и с потрясающими видами на достопримечательности  сталинские высотки, ""Москва-Сити"", исторический центр Москвы, гладь реки и зелень парковых пространств.
По задумке авторов, бюро СПИЧ, возвышающиеся дома, построенные по принципу ""вертикального города"", станут архитектурной доминантой и визитной карточкой района.
Концепция благоустройства жилого комплекса разработана бюро ADM, известного своим экологичным подходом к планированию. 
На закрытой территории будут организованы игровые комплексы для детей, зоны отдыха и спортивные площадки. 
Обилие зелен ..., 16 фото";
275410711;4;м. Ботанический сад ;Москва, Сельскохозяйственная улица;127.6/51.0; Монолитно-кирпичный;58768400;"Продается 4-комнатная квартира в спортивно-оздоровительном квартале ""СОЮЗ"" общей площадью 127.60 кв.м, на 13 этаже. Срок сдачи 4 квартал 2024 года.

- Гардеробная при входе 
- Анфиладная мастер-спальня с гардеробной и ванной en suite 
- Двойной балкон в гостиной, 3 балкона в квартире 

Первый жилой спортивно-оздоровительный квартал с рекордным количеством олимпийских видов спорта, доступных жителям 24/7. 
В прямом доступе у жителей спортивно-оздоровительного кластера юности и здоровья: 
- Ледовая арена для хоккея и фигурного катания, 
- Футбольные поля для тренировок, 
- Спортивный зал для фехтования, 
- Бассейн на 6 дорожек, 
- Центр единоборств, 
- 4 крытых площадки для настольного тенниса,
- 7 теннисных кортов (крытых и открытых), 
- 4 крытых площадки для сквоша, 
- Легкоатлетический стадион, площадки для баскетбола и волейбола, 14 фото";
272864191;4;м. Тульская ;Москва, Автозаводская улица, 26;136.47/70.4/20.5; Монолитный;73074772;"Продаётся 4 к. кв., 20 этаж, 15 минут пешком до метро ""Тульская"". Дом бизнес-класса на берегу Москвы-реки. Панорамные виды на реку. Развитый район. В шаговой доступности: детский сад, школа, торговые центры, супермаркеты, салоны красоты, кафе и рестораны, фитнес-центр. Уникальные планировки. Строгая архитектура в Скандинавском стиле от архитектурного бюро WALL., 11 фото";
281670009;4;м. Хорошево ;Москва, Сидней Сити ЖК, к2/1;139.5/68.4/19.1; Монолитный;72651600;"Прямая продажа от застройщика!
Продаётся 4-к квартира номер 206 общей площадью 139.5 кв.м. на 15-м этаже 20 этажного дома. Отделка Whitebox.

Одно из главных стремлений жителя современного мегаполиса 
это комфортная среда обитания, где всегда есть время на себя и детей, а родных и друзей, на хобби и развлечения  словом, на жизнь. Мы решили создать такое пространство на берегу Москвы-реки, через улицу от ЦАО. Так возник Sydney City  настоящий город в городе, место, где сбываются мечты и предугадываются желания. 

Расположение: 
- В одном из благополучных районов, на Шелепихинской набережной Москвы-реки, неподалеку от Москва-Сити.
- До Садового кольца 0,7 км, до ТТК 3,2 км, до МКАД 10 км.

Особенности:
- Квартира с большой ванной комнатой
- Квартира с увеличенным числом окон
- Квартира с мастер-спальней
- Квартира с мастер-блоком

Преимущества комплекса:
- Прямой выход на благоустроенную набережную Москвы-реки
- Развитая инфраструктура спортивных площадок, студий, SPA и медицинских учреж ..., 50 фото";
272764494;4;м. Нагатинская ;Москва, Варшавское шоссе, 37Ак3;99.2/57.5/13.4; Монолитный;31131564;"Прямая продажа от застройщика! Жилой Комплекс Бизнес класса
Продаётся 4-к квартира номер 520 общей площадью 99.2 кв.м. на 18-м этаже 29 этажного дома. Отделка Whitebox.

Особенности квартиры:
- Квартира с окном в ванной. Наслаждайтесь пейзажем, принимая ароматную ванну 
- Квартира с мастер-спальней. Мастер-спальня с собственным санузлом позволяет избежать утренней ""пробки"" перед ванной
- Квартира с ориентацией на 3 стороны света. Больше солнечных лучей и ощущение дополнительного пространства

Квартира с предчистовой отделкой (White box). Вам не придется заниматься черновыми и трудоёмкими работы, а чистовую отделку и дизайн - сделайте на свой вкус.

Расположение комплекса: 
В ЖК ""Роттердам"" отличное расположение, которое позволит вам выбирать свой сегодняшняшний маршрут и транспорт исходя из настроения, целей и погоды. Отсюда удобно добираться в центр как на метро  станция находится в пешей доступности, так и на автомобиле. Варшавское шоссе связывает жилой комплекс с ТТК, а через Люсино ..., 50 фото";
